CLIENTE_CC,FECHA_INFORMACION,SALDO_AHORROS,SALDO_FONDOS    ,SALDO_CREDITO1 ,SALDO_CREDITO2,SALDO_TARJETA,MONTO_COMPRAS1,MONTO_CAJERO1,MONTO_COMPRAS2,MONTO_CAJERO2,MONTO_ABONOS_NOMINA,INDICADOR_MORA,SALDO_ACTIVO    ,SALDO_PASIVO
745,2017-11-01,219306,0,0.00,0,0,0,0,0,0,0,0,0,21930633
1510,2017-04-01,250950,0,0.00,0,0,0,0,16000,820000,846999,0,0,25094957
2418,2017-07-01,1450,0,0.00,0,0,0,0,0,0,0,0,0,1450
413,2017-03-01,0,0,12014823.65,0,2804180,502525,0,0,0,0,0,148190022,0
523,2017-07-01,956876,0,0.00,0,0,0,0,2166860,1200000,2676440,0,0,956876
876,2017-01-01,160049,169215662,0.00,0,0,0,0,0,0,0,0,0,185220528
1358,2017-05-01,22857.9,0,0.00,0,0,0,0,0,590000,605283,0,0,2285794
61,2016-12-01,23968.1,0,0.00,7529683.5,946.16,0,0,0,0,0,0,753062966,2396806
1172,2017-12-01,202,0,6724048.80,0,0,0,0,0,0,0,0,67240488,202
1967,2017-07-01,851064,0,0.00,0,0,0,0,0,1340000,649117,0,0,85106406
580,2017-11-01,0,0,1656038.03,0,0,0,0,0,0,0,1,165603803,0
1260,2017-10-01,422086,0,0.00,0,0,0,0,0,0,0,0,0,422086
2108,2017-01-01,0,0,7579134.89,0,0,0,0,0,0,0,0,757913489,0
2141,2017-07-01,0,0,12263989.82,0,0,0,0,0,0,0,0,1226398982,0
1830,2017-11-01,564783,0,0.00,0,0,0,0,661307,2010000,2059800,0,0,5647834
1557,2017-04-01,60986.1,0,0.00,0,0,0,0,0,1100000,1117320,0,0,6098607
1938,2016-12-01,1851250,0,6788942.52,0,1684270,1605850,0,19520,480000,0,0,847320824,185124772
731,2017-02-01,285953,0,0.00,0,0,0,0,0,1930000,1960430,0,0,28595334
728,2017-11-01,446913,0,0.00,11733927.42,0,0,0,0,0,0,0,1173392742,44691302
1079,2017-03-01,0,0,0.00,0,871545,0,0,0,0,0,0,87154498,0
633,2017-07-01,4251.4,0,10576140.30,0,0,0,0,0,2470000,2059260,0,105761403,42514
826,2017-06-01,8140610,0,0.00,0,0,0,0,0,920000,1969640,0,0,81406095
405,2017-01-01,1035560,0,0.00,0,0,0,0,0,290000,987794,0,0,103556457
1077,2017-09-01,65634.4,0,8258262.70,0,8402.93,0,0,0,0,0,0,826666563,6563441
1503,2017-09-01,331004,0,0.00,0,0,0,0,0,601777,659882,0,0,33100444
2397,2017-04-01,830411,0,0.00,0,0,0,0,0,300000,0,0,0,83041063
517,2017-10-01,2061330,0,0.00,0,0,0,0,0,0,0,0,0,20613329
829,2016-12-01,1543160,0,0.00,0,0,0,0,0,0,0,0,0,154315507
830,2017-10-01,0,0,0.00,0,1036850,251720,0,0,0,0,0,103684573,0
879,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
593,2017-06-01,4322330,0,0.00,0,0,0,0,0,0,0,0,0,4322329
485,2016-12-01,3023150,0,0.00,0,0,0,0,132600,700000,0,0,0,302315395
1859,2017-05-01,89172.1,0,1091728.23,0,0,0,0,0,1290000,1041270,0,109172823,891721
740,2017-06-01,88071.5,0,12965259.37,0,0,0,0,0,790000,2867990,0,1296525937,8807153
201,2017-05-01,12009.1,0,0.00,0,7845730,0,0,0,0,0,0,784573184,1200911
871,2017-06-01,0,0,11289102.40,0,0,0,0,0,0,0,0,112891024,0
2348,2017-05-01,0,0,0.00,0,2990270,0,0,0,0,0,1,299027207,0
624,2017-02-01,1776.16,0,0.00,0,0,0,0,0,1080000,1088450,0,0,177616
2317,2017-01-01,67260.4,0,0.00,0,0,0,0,0,720000,1142870,0,0,6726035
1749,2017-08-01,208906,0,0.00,0,0,0,0,9000,1220000,1228900,0,0,20890556
2079,2017-04-01,1297270,0,0.00,0,0,0,0,0,0,0,0,0,12972742
2481,2017-03-01,44433,0,0.00,0,0,0,0,0,590000,1216870,0,0,4443303
755,2017-10-01,2633560,0,0.00,0,0,0,0,0,0,0,0,0,263356477
2268,2017-08-01,261138,0,0.00,0,0,0,0,18000,820000,943743,0,0,26113826
372,2017-01-01,27877.9,0,0.00,0,13349500,12900200,0,0,0,0,0,1334947096,2787794
941,2017-07-01,0,0,0.00,0,6059130,0,700000,0,0,0,0,605912978,0
1842,2017-01-01,0,0,7098674.47,0,0,0,0,0,0,0,0,709867447,0
402,2017-04-01,6307.44,0,0.00,0,0,0,0,0,0,0,0,0,119010617
142,2017-09-01,10544,0,0.00,0,0,0,0,0,1150000,1163820,0,0,10544
1283,2017-06-01,2861.2,0,0.00,0,0,0,0,0,0,0,0,0,28612
2135,2017-09-01,193818,0,1401629.41,0,0,0,0,286767,100000,1391070,0,140162941,19381836
193,2017-08-01,74855.2,0,3637472.19,0,0,0,0,0,0,578210,0,363747219,7485523
1801,2017-04-01,0,0,0.00,0,1445310,0,0,0,0,0,0,144531017,0
2258,2017-11-01,16774.9,0,0.00,0,0,0,0,40000,860000,900384,0,0,167749
2292,2017-04-01,44732.2,0,8505751.67,0,2090480,218989,540000,17000,210000,670000,0,1059622794,4473219
420,2017-05-01,3729510,0,0.00,0,0,0,0,763490,4300000,1419020,0,0,372950897
2168,2016-12-01,0,0,12939169.54,0,0,0,0,0,0,0,0,1293916954,0
1368,2016-12-01,1053070,0,10804625.63,0,0,0,0,236800,2790000,0,0,1080462563,105307289
1646,2017-01-01,0,0,4125618.41,0,0,0,0,0,0,0,0,412561841,0
714,2017-01-01,14446.8,0,9827520.58,0,0,0,0,0,0,432644,0,982752058,1444675
1581,2017-04-01,1270400,0,304512.79,0,395743,0,0,237500,800000,1242940,0,70025595,127039569
1681,2017-11-01,4595.84,0,0.00,0,0,0,0,0,0,0,0,0,459584
2200,2017-11-01,8112,0,0.00,0,0,0,0,0,0,0,0,0,8112
2497,2016-12-01,3118650,0,3193548.39,0,0,0,0,0,0,0,0,319354839,311864852
1037,2017-04-01,299438,0,5354612.00,0,4442170,0,0,90449,0,0,0,97967796,29943813
269,2017-04-01,290983,0,0.00,0,0,0,0,578842,360000,890637,0,0,29098273
767,2016-12-01,688450,0,0.00,0,0,0,0,2315680,1550000,2257060,0,0,68845035
1137,2017-11-01,0,0,17156258.58,0,0,0,0,0,0,0,0,1715625858,0
2038,2017-10-01,426180,0,0.00,0,4057930,31098,60000,310875,1050000,1898800,0,405792545,4261795
2243,2017-05-01,781030,0,0.00,0,0,0,0,0,200000,0,0,0,78103029
1428,2017-06-01,941874,0,8997086.97,0,1092560,20999,0,0,0,0,0,1008964545,94187368
1490,2017-12-01,823385,0,0.00,0,6411440,63498,50000,221600,6400000,6611760,0,641143883,82338502
2276,2017-09-01,0,0,0.00,0,1022360,3995560,0,0,0,0,0,102235603,0
2374,2017-09-01,5286,0,0.00,0,0,0,0,0,0,0,0,0,5286
1803,2017-03-01,7166530,0,0.00,0,0,0,0,24810,770000,1433110,0,0,716652623
1785,2017-05-01,118212,0,0.00,0,0,0,0,0,1180000,959097,0,0,11821153
2024,2017-08-01,510015,0,0.00,0,0,0,0,0,0,797339,0,0,5100151
379,2017-06-01,0,0,0.00,0,1968590,0,0,0,0,0,1,196858961,0
673,2017-03-01,5448380,0,0.00,0,0,0,0,0,0,649117,0,0,544838448
2231,2016-12-01,269368,0,0.00,0,130143,201500,360000,754974,1400000,2698810,0,13014335,26936797
1475,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2415,2017-01-01,63378.4,0,0.00,0,0,0,0,0,800000,0,0,0,6337845
230,2017-12-01,38240,0,7824919.19,0,0,0,0,0,0,0,0,782491919,3823998
1451,2017-02-01,14542.7,0,0.00,0,3716620,0,344000,318000,0,0,0,371661825,1454271
2262,2017-07-01,1083820,0,0.00,0,0,0,0,0,1170000,0,0,0,108382345
223,2017-08-01,3460.02,0,2319696.86,0,0,0,0,0,0,0,0,231969686,346002
2062,2017-12-01,2595.3,0,0.00,0,0,0,0,0,0,0,0,0,25953
74,2017-10-01,704725,0,0.00,0,0,0,0,0,0,0,0,0,70472485
1446,2017-11-01,41967.2,0,3144175.13,0,0,0,0,0,0,1165950,0,314417513,4196722
1866,2017-08-01,126391,0,9441665.13,0,0,0,0,0,420000,434367,0,944166513,12639148
1595,2017-04-01,85563.1,0,0.00,0,571150,0,0,7000,1020000,1024580,0,57115005,8556312
125,2017-09-01,650404,0,0.00,0,0,0,0,0,1200000,708429,0,0,65040393
631,2017-10-01,4278080,0,0.00,0,0,0,0,0,0,1464700,0,0,427807988
990,2017-06-01,90691.8,0,0.00,0,0,0,0,0,0,0,0,0,9069177
142,2017-11-01,130800,0,0.00,0,0,0,0,0,3340000,3351870,0,0,1308001
762,2017-04-01,290449,0,0.00,0,0,0,0,412469,360000,1292460,0,0,29044923
1852,2017-01-01,153035,0,0.00,0,0,0,0,0,1140000,1263370,0,0,15303548
667,2017-03-01,171091,0,0.00,0,0,0,0,360200,760000,0,0,0,17109135
2414,2017-05-01,70744.1,0,0.00,0,0,0,0,0,1440000,1449450,0,0,707441
1485,2016-12-01,0,0,0.00,0,5944540,3323980,0,0,0,0,0,594453855,0
2106,2017-05-01,10571.3,0,3654842.44,0,571425,0,0,0,1260000,1349310,0,422626721,1057132
1675,2017-07-01,0,0,0.00,0,956104,0,0,0,0,0,0,95610448,0
2316,2017-07-01,609146,0,0.00,0,88509.1,64152.7,0,0,0,0,0,8850906,60914551
1943,2017-01-01,337908,0,0.00,0,0,0,0,170000,1260000,1097890,0,0,33790795
248,2017-08-01,463486,0,0.00,0,0,0,0,0,720000,522459,0,0,405289368
2098,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
508,2017-12-01,863242,0,0.00,0,0,0,0,0,3200000,994258,0,0,86324203
623,2017-09-01,121009,0,0.00,0,0,0,0,0,2000000,2426950,0,0,12100912
2299,2017-02-01,206640,0,0.00,0,0,0,0,10000,1100000,1724290,0,0,20664014
258,2017-09-01,0,0,6318784.00,0,0,0,0,0,0,0,0,6318784,0
869,2017-03-01,5372490,0,0.00,0,0,0,0,0,0,0,0,0,537248604
726,2017-09-01,0,0,0.00,0,201066,0,0,0,0,0,0,20106638,0
2381,2017-12-01,338762,0,0.00,0,0,0,0,35500,2790000,2820820,0,0,33876152
1134,2017-03-01,9600,0,0.00,0,2456330,198876,0,0,0,0,0,245633362,9600
1923,2017-02-01,232328,0,15554302.21,0,0,0,0,0,0,0,0,1555430221,23232782
469,2017-11-01,1243610,0,0.00,0,0,0,0,0,0,3758930,0,0,124361047
1398,2016-12-01,4798.58,0,0.00,0,0,0,0,0,2780000,2796720,0,0,479858
1730,2017-06-01,25548.5,0,0.00,0,558003,387920,0,0,1350000,1527110,0,55800321,2554845
949,2017-04-01,0,0,0.00,0,312293,253126,0,0,0,0,0,31229323,0
2391,2017-01-01,106111,0,0.00,0,0,0,0,143700,860000,0,0,0,10611108
411,2017-08-01,1527920,0,5853604.13,0,4607310,749276,0,1700,200000,1650830,0,1046091097,152791536
554,2017-01-01,8967950,0,0.00,0,0,0,0,550400,360000,708429,0,0,896794798
2298,2017-06-01,19308.4,0,0.00,0,0,0,0,6000,990000,1529500,0,0,1930837
2433,2017-12-01,6040,0,14245507.64,0,0,0,0,0,0,0,0,1424550764,6040
2201,2017-10-01,56117.8,0,0.00,0,1324200,136496,800000,156500,460000,2555770,0,132420352,5611783
841,2017-06-01,47914.9,108675482,0.00,0,0,0,0,0,0,0,0,0,113466971
8,2017-05-01,0,0,12225953.86,0,1198910,0,0,0,0,0,0,134248594,0
1157,2017-02-01,27438,0,7454705.64,0,0,0,0,0,0,0,0,745470564,2743799
2305,2017-03-01,0,0,7295550.68,0,0,0,0,0,0,0,0,729555068,0
321,2016-12-01,2336900,0,0.00,17335270.86,0,0,0,0,300000,0,0,1733527086,233690228
2153,2017-11-01,170615,0,5605111.17,0,0,0,0,30842,1000000,1200000,0,560511117,17061533
2411,2017-10-01,902133,0,0.00,0,0,0,0,56700,1530000,0,0,0,90213332
1883,2016-12-01,1666210,0,0.00,0,0,0,0,0,3350000,1527350,0,0,166621111
719,2017-11-01,97857.9,0,0.00,0,0,0,0,0,1340000,2889630,0,0,978579
2025,2017-04-01,188388,0,6513076.90,0,0,0,0,0,0,438435,0,65130769,18838808
1441,2017-10-01,57549.4,0,6827436.81,0,1028850,200000,0,0,1070000,1111030,0,785628257,5754942
807,2017-05-01,2041290,0,0.00,0,0,0,0,0,0,0,0,0,204129467
1235,2017-03-01,2960680,0,0.00,0,0,0,0,856737,1300000,1371800,0,0,296068197
1710,2017-07-01,0,0,4091733.55,0,0,0,0,0,0,0,0,409173355,0
1746,2017-04-01,417379,0,0.00,0,0,0,0,33000,1300000,1349800,0,0,41737877
1959,2017-08-01,0,0,7106199.00,0,1682660,0,0,0,0,0,1,8788857,0
1172,2017-08-01,202,0,8756971.31,0,0,0,0,0,0,0,0,875697131,202
443,2017-04-01,718453,0,0.00,0,0,0,0,0,920000,955161,0,0,7184531
2407,2017-01-01,4606740,0,0.00,0,0,0,0,0,1860000,0,0,0,460674081
2280,2017-01-01,2087460,0,0.00,0,0,0,0,0,0,0,0,0,208745915
315,2017-09-01,29116,0,0.00,0,2268490,0,550000,0,0,0,0,226848527,29116
502,2017-08-01,0,650000000,0.00,0,0,0,0,0,0,0,0,0,6500000
379,2017-07-01,0,0,0.00,0,1968590,0,0,0,0,0,1,196858961,0
2359,2017-02-01,1112070,0,0.00,0,0,0,0,16500,100000,1003920,0,0,111206945
374,2017-06-01,2332.58,0,0.00,4208503.57,0,0,0,0,0,0,0,420850357,233258
692,2017-11-01,56044.7,0,0.00,11281688.38,0,0,0,3400,620000,1386830,0,1128168838,5604474
1997,2017-09-01,895463,0,0.00,0,0,0,0,0,1050000,1162660,0,0,89546251
1456,2017-10-01,3171480,0,0.00,0,0,0,0,430070,0,600800,0,0,317148382
2443,2016-12-01,1069.55,0,9388317.34,0,0,0,0,0,0,0,0,938831734,106955
632,2017-05-01,0,0,15081419.48,0,0,0,0,0,0,0,1,1508141948,0
674,2017-01-01,371041,0,0.00,0,0,0,0,32000,1500000,1537830,0,0,37104145
803,2017-07-01,169918,0,14502470.10,0,282608,110000,0,0,0,376436,0,1478507769,16991819
49,2017-09-01,9352.33,0,0.00,0,0,0,0,0,0,0,0,0,935233
1346,2016-12-01,534577,0,0.00,0,0,0,0,0,0,0,0,0,53457748
888,2017-04-01,163586,0,2604920.10,0,0,0,0,0,860000,1015390,0,26049201,1635857
1027,2017-05-01,364006,0,0.00,0,0,0,0,27400,1200000,1072530,0,0,36400576
1896,2017-01-01,12580.4,0,0.00,0,0,0,0,0,1260000,1036790,0,0,1258041
1151,2017-02-01,86009.2,0,0.00,0,0,0,0,1074000,540000,825345,0,0,8600918
378,2017-11-01,75828.1,0,0.00,0,0,0,0,0,0,0,0,0,7582807
1682,2017-01-01,100000,0,12714164.41,0,0,0,0,0,0,0,0,1271416441,100000
2060,2017-10-01,17757.4,0,0.00,0,577191,23300,0,0,1010000,1047310,0,57719055,1775743
514,2017-05-01,0,0,4833233.67,0,0,0,0,0,0,0,0,483323367,0
1656,2017-05-01,226196,0,11845520.68,0,0,0,0,0,360000,373444,0,1184552068,22619554
1670,2017-05-01,191164,0,0.00,0,0,0,0,47300,1130000,0,0,0,19116381
1698,2017-07-01,368589,0,5565374.52,0,0,0,0,0,0,474372,0,556537452,36858944
1968,2017-08-01,0,0,8706628.69,0,1186810,29920,0,0,0,0,0,989344046,0
1232,2016-12-01,216771,0,0.00,0,0,0,0,0,400000,0,0,0,21677127
183,2017-11-01,10000,0,0.00,0,4969040,4492630,0,0,0,0,0,496904023,10000
210,2017-11-01,1222.79,0,13567739.90,0,0,0,0,0,0,0,0,135677399,122279
1441,2017-03-01,43688.7,0,0.00,0,1135960,373706,0,0,1410000,1388790,0,11359599,4368872
1533,2017-05-01,503745,0,0.00,0,0,0,0,0,0,0,0,0,50374535
1634,2017-03-01,0,0,3623617.68,0,0,0,0,0,0,0,0,362361768,0
2370,2017-07-01,577,230000000,0.00,0,0,0,0,0,0,0,0,0,2300577
699,2017-11-01,8332070,0,0.00,0,0,0,0,0,1420000,3483650,0,0,83320674
2079,2017-01-01,301254,0,0.00,0,0,0,0,0,0,0,0,0,30125445
2344,2017-06-01,0,0,15667282.63,0,0,0,0,0,0,0,0,1566728263,0
2070,2017-07-01,6197320,0,0.00,0,0,0,0,1584180,2400000,0,0,0,619731761
2275,2017-09-01,0,0,3847866.98,0,0,0,0,0,0,0,0,384786698,0
419,2017-06-01,0,0,0.00,0,3533780,481672,0,0,0,0,0,353377799,0
881,2017-08-01,0,0,0.00,8843379.02,0,0,0,0,0,0,0,884337902,0
2102,2017-12-01,300117,0,5445389.00,0,65365.3,0,79000,302700,200000,2271970,0,551075429,30011674
302,2017-10-01,34005,0,0.00,0,0,0,0,0,780000,750476,0,0,3400503
463,2017-01-01,1332700,0,0.00,0,0,0,0,0,1480000,1423160,0,0,133269699
2308,2017-04-01,10084500,0,0.00,0,0,0,0,0,0,0,0,0,100845174
676,2017-01-01,3705.69,600000000,0.00,0,0,0,0,0,0,0,0,0,600370569
513,2017-04-01,69246,0,2013812.47,0,416417,0,0,0,1020000,1201880,0,243022917,6924601
872,2017-02-01,0,0,0.00,0,880441,0,0,0,0,0,0,880441,0
2009,2017-12-01,0,0,0.00,0,7287750,0,0,0,0,0,0,728775019,0
1161,2017-06-01,55723.3,0,0.00,0,1145580,68000,0,37970,400000,1166280,0,114558243,5572329
1196,2017-05-01,588634,0,13848486.15,0,996549,0,0,0,890000,983449,0,1484503563,58863371
2268,2017-04-01,358660,0,0.00,0,0,0,0,0,820000,827491,0,0,3586604
472,2017-10-01,3133,0,0.00,0,0,0,0,0,0,0,0,0,3133
707,2017-09-01,0,0,1570952.50,0,0,0,0,0,0,0,0,15709525,0
2427,2017-11-01,6316,0,0.00,0,0,0,0,0,0,0,0,0,6316
1636,2017-09-01,105964,0,822013.73,0,577150,0,0,0,1250000,1635980,0,139916333,10596444
1583,2017-09-01,86459.3,0,0.00,0,1368140,0,0,14700,380000,1285900,0,136813591,8645934
98,2017-11-01,1871310,0,0.00,0,0,0,0,0,1800000,3594120,0,0,18713056
1363,2017-03-01,0,0,0.00,0,1166460,0,0,0,0,0,0,116646284,0
2387,2017-09-01,0,225306800,0.00,0,0,0,0,0,0,0,0,0,2253068
260,2017-08-01,0,0,0.00,7478475.52,0,0,0,0,0,0,0,747847552,0
472,2017-02-01,120591,0,0.00,0,0,0,0,0,1090000,1086950,0,0,12059082
1779,2016-12-01,492424,0,0.00,0,0,0,0,20000,1600000,1942280,0,0,49242442
2304,2017-01-01,213520,0,0.00,0,0,0,0,759500,2260000,1109180,0,0,21351957
609,2017-04-01,74619,0,8118404.90,0,1065850,0,0,0,600000,818356,0,918425984,7461898
625,2017-05-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
540,2017-12-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
914,2017-07-01,111676,0,0.00,0,0,0,0,256575,2830000,2115030,0,0,11167558
925,2017-08-01,0,0,0.00,0,4671140,2978360,0,0,0,0,0,467114116,0
1141,2017-09-01,24829.1,0,0.00,0,0,0,0,0,1120000,1157880,0,0,2482909
370,2017-02-01,7310950,0,0.00,0,0,0,0,0,0,0,0,0,731095336
1801,2017-02-01,0,0,0.00,0,1761660,0,0,0,0,0,0,176166054,0
475,2017-12-01,811001,0,0.00,0,0,0,0,432568,600000,0,0,0,8110011
1736,2017-01-01,1871880,0,6101191.55,0,0,0,0,1000000,300000,0,0,610119155,187188127
1564,2017-06-01,12938.3,0,0.00,0,0,0,0,17400,2560000,2194650,0,0,1293833
2346,2017-12-01,0,0,0.00,0,588681,0,0,0,0,0,0,588681,0
1176,2016-12-01,1768,0,0.00,9890350.36,0,0,0,0,0,0,0,989035036,1768
2212,2017-04-01,119167,0,0.00,0,0,0,0,96425,100000,0,0,0,11916725
492,2017-08-01,29337.6,0,0.00,0,0,0,0,16000,1400000,1412910,0,0,2933758
543,2017-01-01,31935.1,0,0.00,0,0,0,0,20000,870000,1112150,0,0,3193506
1311,2017-02-01,20506.4,0,14880052.11,0,0,0,0,0,0,0,0,1488005211,2050637
2247,2017-07-01,0,0,5382873.87,0,0,0,0,0,0,0,0,538287387,0
661,2017-03-01,270052,0,0.00,0,0,0,0,0,1560000,0,0,0,27005168
638,2017-12-01,6154,0,0.00,0,7640790,0,0,0,0,0,0,764078969,11695416
1570,2016-12-01,968830,0,0.00,0,0,0,0,143226,3350000,2125200,0,0,96883014
1486,2017-11-01,1042670,0,0.00,0,0,0,0,0,1050000,1638240,0,0,104267153
1790,2017-03-01,691353,0,0.00,0,0,0,0,92910,2420000,1674830,0,0,69135261
1014,2017-03-01,5445360,0,0.00,0,0,0,0,0,0,0,0,0,544535959
398,2017-09-01,512.75,0,0.00,0,0,0,0,19000,1290000,1310930,0,0,51275
1680,2017-03-01,0,0,5979179.00,0,0,0,0,0,0,0,0,5979179,0
145,2017-08-01,5707550,0,0.00,0,0,0,0,0,0,0,0,0,57075478
1714,2017-09-01,0,0,4968688.12,0,0,0,0,0,0,0,0,496868812,0
609,2017-12-01,6859.62,0,11594017.22,0,2485060,15388,0,29000,1390000,1914630,0,1407907946,685962
801,2017-08-01,0,0,0.00,0,9181900,333712,0,0,0,0,0,918190188,0
816,2016-12-01,37970.9,0,0.00,2900627.09,0,0,0,0,0,0,0,290062709,3797095
430,2017-09-01,356225,0,2799690.80,0,0,0,0,0,80000,499640,0,27996908,35622475
2427,2017-05-01,6316,0,0.00,0,0,0,0,0,0,0,0,0,6316
575,2017-10-01,1973,0,6608737.55,0,0,0,0,0,0,0,0,660873755,1973
110,2017-08-01,135916,0,0.00,0,0,0,0,0,0,0,0,0,13591577
911,2017-09-01,93144.8,0,5375908.33,0,0,0,0,3400,460000,459572,0,537590833,931448
535,2017-01-01,20169.9,0,0.00,0,0,0,0,0,620000,0,0,0,2016987
1471,2017-08-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1025,2017-10-01,190319,0,0.00,0,0,0,0,0,380000,380924,0,0,19031894
1453,2017-11-01,17336,0,0.00,0,0,0,0,9380,500000,1018500,0,0,1733595
2080,2017-02-01,2378030,0,0.00,0,0,0,0,510310,800000,1777150,0,0,237802922
1572,2017-06-01,37831,0,0.00,0,0,0,0,14000,1040000,1057860,0,0,37831
1964,2016-12-01,214934,0,0.00,0,0,0,0,0,0,0,0,0,21493394
2060,2017-01-01,414.54,0,0.00,0,587257,30000,0,0,510000,1072370,0,58725713,41454
1161,2017-08-01,246100,0,0.00,0,1127020,70190,0,810671,1640000,2458340,0,112701542,24609976
1612,2017-12-01,419988,0,14420203.16,0,397862,0,0,0,1000000,442635,0,1481806473,41998799
2164,2017-09-01,39927.6,0,0.00,0,241516,0,0,0,1140000,761840,0,2415162,399276
2490,2017-12-01,12515.1,0,0.00,0,0,0,0,0,0,0,0,0,1251513
73,2017-11-01,136688,0,0.00,0,0,0,0,128400,1860000,1224990,0,0,13668767
2437,2017-05-01,70338.7,0,0.00,0,0,0,0,0,550000,0,0,0,7033868
477,2017-01-01,1786640,0,0.00,0,0,0,0,462821,1490000,1204660,0,0,178664442
1413,2017-06-01,106277,0,0.00,0,1804080,0,0,0,970000,1120510,0,180408037,10627739
1661,2016-12-01,166952,0,0.00,0,438132,31430,0,14600,1300000,1764940,0,43813203,16695154
1746,2017-10-01,376474,0,0.00,0,191408,0,0,152900,1140000,1349800,0,19140806,37647364
1624,2017-12-01,0,0,0.00,0,4637460,476850,0,0,0,0,0,463745946,0
255,2017-10-01,259638,0,15598940.10,0,2261270,0,0,226772,500000,1042670,0,17860208,25963754
1447,2017-08-01,349374,0,2324007.21,0,0,0,0,0,0,0,0,232400721,34937374
1188,2017-02-01,66574.6,0,0.00,0,0,0,0,23000,1330000,1301390,0,0,6657457
1790,2017-11-01,139896,0,0.00,0,0,0,0,0,1760000,1771330,0,0,1398965
1342,2017-10-01,0,0,0.00,0,3726440,570751,0,0,0,0,0,372643687,0
1458,2017-01-01,0,0,0.00,0,1149250,0,20000,0,0,0,0,114925206,0
2487,2017-06-01,189066,0,0.00,0,0,0,0,6150,1460000,1480630,0,0,1890659
1131,2017-08-01,106621,0,9766611.45,0,0,0,0,0,710000,1186900,0,976661145,10662149
2120,2017-09-01,168860,0,0.00,0,0,0,0,0,1200000,1206340,0,0,16886027
1634,2017-02-01,0,0,3703240.18,0,0,0,0,0,0,0,0,370324018,0
1407,2017-02-01,3481190,0,0.00,0,0,0,0,1479190,1100000,1648430,0,0,348118718
1542,2016-12-01,0,0,0.00,0,155492,0,0,0,0,0,0,15549182,0
618,2017-08-01,576751,400000000,0.00,0,0,0,0,0,60000,1099540,0,0,457675051
331,2017-03-01,40298,0,0.00,0,0,0,0,0,0,766245,0,0,40298
2410,2017-01-01,0,0,18422038.34,0,0,0,0,0,0,0,0,1842203834,0
2038,2017-08-01,667386,0,0.00,0,4055310,0,40000,644311,650000,1898800,0,405531222,66738619
1038,2017-01-01,0,0,0.00,16657090.86,0,0,0,0,0,0,0,1665709086,0
1345,2017-01-01,0,0,4609677.01,0,0,0,0,0,0,0,0,460967701,0
1449,2017-08-01,206227,0,0.00,0,0,0,0,0,680000,649117,0,0,20622726
1145,2017-09-01,76850.4,0,0.00,0,0,0,0,0,0,1147450,0,0,768504
724,2017-05-01,693,0,0.00,0,0,0,0,0,0,0,0,0,693
1698,2017-05-01,262226,0,5754046.74,0,0,0,0,0,0,474372,0,575404674,26222557
2012,2017-04-01,63017.4,0,16457353.65,0,0,0,0,0,0,1711870,0,1645735365,6301737
392,2017-08-01,393065,0,0.00,0,0,0,0,729559,2360000,1147380,0,0,39306469
582,2017-06-01,31498.6,0,0.00,0,503623,96544.2,0,0,0,0,0,50362288,3149861
2145,2017-01-01,94374.6,0,0.00,0,0,0,0,0,1400000,1400000,0,0,9437461
113,2017-02-01,63260.2,0,7086924.76,0,0,0,0,0,0,573276,0,708692476,6326021
1781,2017-08-01,0,0,5041382.36,0,0,0,0,0,0,0,0,504138236,0
788,2017-05-01,1496520,0,0.00,0,0,0,0,0,0,0,0,0,149652161
302,2017-01-01,25261.3,0,0.00,0,0,0,0,0,0,953335,0,0,2526126
1212,2017-09-01,272486,0,0.00,0,0,0,0,0,1600000,0,0,0,2724856
2480,2017-03-01,97314,0,0.00,0,0,0,0,0,2200000,1908340,0,0,9731397
266,2017-02-01,0,0,15831810.00,0,0,0,0,0,0,0,0,15831810,0
341,2017-03-01,11500.6,0,0.00,0,229508,148570,0,0,0,0,0,22950775,1150059
1971,2017-08-01,1169690,0,0.00,0,0,0,0,265940,1250000,0,0,0,116968643
2198,2017-04-01,0,0,6987677.54,0,0,0,0,0,0,0,0,698767754,0
2407,2017-05-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
173,2017-04-01,0,0,2257671.79,0,2825960,107410,0,0,0,0,0,508362946,0
1587,2017-11-01,1241000,0,0.00,0,0,0,0,0,0,0,0,0,124100143
61,2017-09-01,66160.4,0,0.00,3165161.86,328331,0,0,0,0,0,0,349349246,6616043
70,2017-03-01,92333.1,0,5187352.77,0,5243530,0,0,0,720000,1075110,0,1043088392,9233313
1304,2017-10-01,0,0,10280694.40,0,0,0,0,0,0,0,0,102806944,0
618,2017-01-01,282778,400000000,0.00,0,0,0,0,0,1000000,1099540,0,0,428277809
1783,2017-02-01,0,0,7892967.51,0,0,0,0,0,0,0,0,789296751,0
99,2017-05-01,14926.6,0,0.00,0,0,0,0,0,1580000,1591900,0,0,1492658
120,2017-09-01,1019450,0,0.00,0,4554760,10214,0,0,700000,707429,0,455476289,101945035
